;listing_id;name;type;city;neighborhood;latitude;longitude;person_capacity;beds;bedrooms;bathrooms;is_rebookable;is_new_listing;is_fully_refundable;is_host_highly_rated;is_business_travel_ready;pricing_weekly_factor;pricing_monthly_factor
168;2461466;Loft/Duplex-Fashion Week-Louvre-Opéra-Vendôme;entire_home;Paris;Madeleine - Vendôme;48.8666981224;2.3325278029;2;1;1;1.5;False;False;True;True;False;1;1
169;2467750;CHARMING DUPLEX PENTHOUSE WITH SPECTACULAR VIEW;entire_home;Paris;Invalides - Ecole Militaire;48.8575427435;2.3166917395;2;1;1;1;False;False;True;True;False;0.9;0.7
170;2485119;Super studio Trocadero Tour Eiffel;entire_home;Paris;Passy;48.8602019057;2.2853280717;4;2;0;1;False;False;True;False;False;0.87;0.63
171;2498301;Beautiful loft style apt (Drouot);entire_home;Paris;Opéra - Grands Boulevards;48.8708224846;2.3403889006;2;1;1;1;False;False;True;True;False;0.8;0.7
172;2501795;Haussmanien familial / 4 ch (130m2) + balcon;entire_home;Paris;Gare du Nord - Gare de I'Est;48.882586242;2.3496735285;6;4;4;1.5;False;False;True;True;False;0.75;0.7
173;2511095;G15594 One bedroom in the 15th area;entire_home;Paris;Vaugirard;48.8457939592;2.3053800392;3;2;1;1;False;False;True;True;False;0.72;0.47
174;2530770;Dernier étage avec vues incroyables;entire_home;Paris;Père Lachaise - Ménilmontant;48.8593097354;2.3911200647;4;3;2;1;False;False;True;True;False;1;1
175;2576959;Nice & quiet flat at Père Lachaise;entire_home;Paris;11e arrondissement;48.8574845043;2.3883984913;4;4;2;1;False;False;True;False;False;1;1
176;2581464;PARIS village - B&B avec jardin privatif;private_room;Paris;Buttes-Chaumont - Belleville;48.8747199935;2.3797269325;2;1;1;1;False;False;True;False;False;0.82;0.61
177;2588319;Bel appartement quartier Marais;entire_home;Paris;3e arrondissement;48.8679915469;2.3597980809;5;3;3;1.5;False;False;True;False;False;1;1
178;2612592;Elegance and modernity in Paris;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8578150187;2.2980623233;4;2;2;2;False;False;True;True;False;1;0.75
179;2615923;Luxury Apartment on Monceau Park;entire_home;Paris;Monceau;48.876382224;2.3102715222;6;6;2;1;False;False;True;True;False;1;1
180;2719440;Paris, here I am!;entire_home;Paris;Invalides - Ecole Militaire;48.848023423;2.3183817981;2;1;1;1;False;False;True;False;False;0.93;0.8
181;2728429;Flat -  Baby equipped - Etoile;entire_home;Paris;Ternes;48.8775511808;2.2914450725;2;2;2;1;False;False;True;False;False;0.93;0.72
182;2750782;Appart avec veranda sur jardin;entire_home;Paris;Passy;48.8573117004;2.2808869598;6;2;2;1;False;False;True;False;False;0.7;0.6
183;2751876;Chambre privée Paris 11ème;private_room;Paris;11e arrondissement;48.8579189726;2.3815874205;2;2;1;1;False;False;True;True;False;1;1
184;2804962;Cosy flat / calm / Aligre&Bastille;entire_home;Paris;Bastille;48.8468997944;2.3779426251;2;1;1;1;False;False;True;True;False;0.97;0.96
185;2823976;Lovely room, authentic neighborhood;private_room;Paris;Père Lachaise - Ménilmontant;48.8610913797;2.4010683501;2;2;1;1;False;False;True;True;False;0.88;1
186;2840718;Movie star large flat;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8760184785;2.3514031416;8;5;4;3;False;False;True;True;False;0.9;0.7
187;2851021;BEAUTIFUL PARIS just next Gare Lyon;entire_home;Paris;Bastille;48.8484008989;2.3719550633;4;2;1;1;False;False;True;True;False;0.82;0.66
188;2874271;(110m²) Luxury Classic Apartment;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8590780155;2.29809013;6;5;3;2;False;False;True;True;False;0.89;0.88
189;2891649;Beau 2 pièces - Prix spécialEté !;entire_home;Paris;11e arrondissement;48.85816358;2.389710628;2;1;1;1;False;False;True;True;False;1;0.94
190;2961404;EXCEPTIONAL LOCATION: EIFFEL TOWER!;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8666889207;2.2910231835;4;2;1;1;False;False;True;False;False;0.95;0.9
191;2961618;Appartement Hotel de Ville.;entire_home;Paris;;48.8549381245;2.3572087374;4;2;1;1;False;False;True;True;False;0.85;1
192;3023839;Appartement Île Saint Louis;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8530079501;2.3550156707;4;2;1;1;False;False;True;True;False;1;1
193;3063827;Amazing flat for 9 + garden+parking (charged);entire_home;Paris;Gare du Nord - Gare de I'Est;48.8748851023;2.3494175563;9;4;4;2;False;False;True;True;False;0.9;0.9
194;3074332;3 pièces ensoleillé proche du Canal St Martin;entire_home;Paris;Canal Saint-Martin;48.8744166928;2.3667115147;4;3;2;1;False;False;True;False;False;1;0.8
195;3118226;Le charme d' Oberkampf !;entire_home;Paris;République;48.8671714338;2.3785869394;2;1;0;1;False;False;True;False;False;1;1
196;3127963;Nice private room in vivid neighborhood;private_room;Paris;Père Lachaise - Ménilmontant;48.8676569262;2.389490201;2;1;1;1;False;False;True;False;False;0.92;0.9
197;3128994;Duplex -terrasse, Montorgueil coeur de Paris;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8667577076;2.3483471701;4;2;2;1;False;False;True;True;False;0.95;0.7
198;3191423;115m² apartment with panoramic view;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8769182605;2.3520500348;6;3;3;2.5;False;False;True;True;False;0.85;1
199;3149368;G04531 Impressive 3 bedrooms apart;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8539558127;2.3597664438;6;4;3;2;False;False;True;True;False;0.77;0.48
200;3178766;Petit Studio au coeur de Paris;entire_home;Paris;Montparnasse;48.8469307672;2.3201715974;1;1;0;1;False;False;True;False;False;1;0.88
201;3202336;Charmant deux pièces Paris Bastille;entire_home;Paris;Bastille;48.8573424385;2.3802555839;4;2;2;1;False;False;True;True;False;1;1
202;3254663;Near Champs Élysées;entire_home;Neuilly-sur-Seine;16e arrondissement;48.8804870747;2.2765609737;4;2;2;1;False;False;True;False;False;1;1
203;3288701;Family apartment heart of paris;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8730094171;2.3538321512;6;6;3;2;False;False;True;True;False;0.8;0.5
204;3322709;Nice Parisian Appart 11eme/1130.2ft;entire_home;Paris;Bastille;48.8539818551;2.3756251157;4;2;2;1;False;False;True;False;False;0.93;1
205;3352907;Canal St Martin RépubliqueApparteme;entire_home;Paris;République;48.8698605104;2.3661465349;3;2;2;1;False;False;True;False;False;0.87;0.67
206;3356459;Appartement avec Terrasse, Marais;entire_home;Paris;Le Marais;48.862789035;2.3603318703;4;3;2;1;False;False;True;True;False;1;1
207;3388237;BEL APPARTEMENT PARIS CENTRE 3ème;entire_home;Paris;Le Marais;48.8623982644;2.3551392668;5;3;1;1;False;False;True;False;False;0.86;0.59
208;3430844;Grand Villa Bastille;entire_home;Paris;Bastille;48.8488583584;2.3682490164;12;10;6;5;False;False;True;True;False;0.96;0.65
209;3452604;magic view , studio design Safety area  Gardian 24;entire_home;Paris;Commerce - Dupleix;48.8523593879;2.2863300896;2;1;0;1;False;False;True;True;False;0.95;0.8
210;3470032;65m² de calme dans le Paris animé;entire_home;Paris;Bastille;48.8530414031;2.3814723281;7;3;2;1;False;False;True;False;False;0.9;1
211;3559352;Studio propre & cosy PARIS 11ème;entire_home;Paris;République;48.8667928448;2.3745657535;1;1;0;1;False;False;True;False;False;0.95;0.9
212;3562428;Paris centre République show room;private_room;Paris;3e arrondissement;48.8646510473;2.363824725;1;1;0;0;False;False;True;False;False;0.8;0.6
213;3573467;Apartment near Tour Eiffel;entire_home;Paris;;48.8479735764;2.2936945946;5;5;3;1;False;False;True;False;False;0.85;1
214;3698347;Lafayette Haussmann Central Paris;entire_home;Paris;Opéra - Grands Boulevards;48.8719966838;2.3404884574;4;1;1;1;False;False;True;True;False;1;0.56
215;3728394;Studio Centre de Paris;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8751241464;2.345928206;2;1;0;1;False;False;True;False;False;1;1
216;3729388;Appartement 180 m2 dans le 8ème avec grand balcon;entire_home;Paris;Monceau;48.8810655448;2.3143569519;6;4;4;3;False;False;True;True;False;1;0.7
217;3736614;[110m2] City View Apartment;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8571706273;2.2939458009;6;4;3;2;False;False;True;True;False;1;1
218;3995543;Lovely top floor flat near Montmartre Opera;entire_home;Paris;Pigalle - Saint-Georges;48.8807695384;2.3321075196;6;3;2;1;False;False;True;False;False;1;0.58
219;4004660;Studio Charme Coeur Sopi Paris;entire_home;Paris;Pigalle - Saint-Georges;48.880917;2.337187;2;1;1;1;False;False;True;True;False;0.9;0.8
220;4062828;2 PIECES AU PIED DES INVALIDES;entire_home;Paris;Tour Eiffel - Champ de Mars;48.858559;2.309266;3;1;1;1;False;False;True;True;False;1;0.55
221;4065107;St. Germain luxury 2 bed 2 bath;entire_home;Paris;;48.8491399705;2.3398633454;4;2;2;2;False;False;True;True;False;1;1
222;4103192;StudioLéo au coeur de Paris;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8670883663;2.3460268403;2;1;0;1;False;False;True;True;False;0.95;0.78
223;4148138;Charmant 2 pièces au coeur du 11e;entire_home;Paris;;48.8640584291;2.3740673825;2;1;1;1;False;False;True;False;False;1;1
224;4178899;Appartement d'artistes - Marais;entire_home;Paris;République;48.8652258725;2.3652884982;4;4;2;1;False;False;True;True;False;0.9;0.64
225;4189232;Studio en plein coeur de Paris!;entire_home;Paris;Invalides - Ecole Militaire;48.8553826071;2.3236027719;2;1;1;1;False;False;True;False;False;1;1
226;4276215;Très beau studio vue degagée;entire_home;Paris;Père Lachaise - Ménilmontant;48.8657537857;2.4005288759;2;1;0;1;False;False;True;True;False;0.9;0.5
227;4308679;2 PIECES 40 M2 CHAMPS DE MARS TOUR EIFFEL;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8532222878;2.2959085304;4;1;1;1;False;False;True;True;False;1;0.69
228;4357799;Coeur de Paris, Louvre, Beaubourg;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8618421013;2.3450134851;4;2;1;1;False;False;True;False;False;1;0.87
229;4369546;4 pièces familial lumineux & design;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8763835242;2.3483020418;6;3;3;1;False;False;True;True;False;0.75;0.54
230;4406315;Appartement haussmannien Bastille;entire_home;Paris;Bastille;48.8493016709;2.3755962033;4;3;2;1;False;False;True;True;False;0.9;1
231;4421071;SUPERB 1BR IN ST GERMAIN - MABILLON - 60;entire_home;Paris;Saint Germain des Prés - Odéon;48.8510502381;2.3358951395;4;2;1;1.5;False;False;True;True;False;0.97;0.9
232;4422043;New Studio Opéra Madeleine Paris;entire_home;Paris;Opéra - Grands Boulevards;48.8731714916;2.3281543724;2;1;1;1;False;False;True;True;False;0.88;0.7
233;4432916;studio péniche  face tour eiffel;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8579252252;2.2886835559;2;1;0;1;False;False;True;True;False;0.93;0.9
234;4470737;Studio cœur Paris-Halles face CNAM;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8652933836;2.353420109;2;2;1;1;False;False;True;False;False;0.8;1
235;4472429;CITY STUDIO Paris 4- LE MARAIS;entire_home;Paris;Notre Dame - Ile de La Cité;48.8568157374;2.3526619058;2;1;1;1;False;False;True;False;False;0.91;0.86
236;4543265;CHARMING PARIS 6° ST GERMAIN PRÈS RUE DE VERNEUIL;entire_home;Paris;;48.85743;2.331321;2;2;0;1;False;False;True;False;False;1;0.7
237;4669004;Charming Studio Center of Paris 02;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8641220297;2.3488278363;2;1;0;1;False;False;True;False;False;0.94;0.8
238;4716092;Very Central in Le Marais;entire_home;Paris;Le Marais;48.8645657387;2.3588914183;10;5;3;2;False;False;True;False;False;1;1
239;4723054;Charmant 2 pièces calme et lumineux;entire_home;Paris;Buttes-Chaumont - Belleville;48.881983559;2.3744275672;4;2;1;1;False;False;True;True;False;0.82;0.6
240;4735236;Loft - 137m2 - Paris 11ème;entire_home;Paris;République;48.8698929376;2.3780644045;6;2;2;2;False;False;True;True;False;1;0.8
241;4766765;CHEMIN VERT 4;entire_home;Paris;Bastille;48.8582088234;2.3770097019;12;9;4;2;False;False;True;True;False;1;1
242;4770900;R) /Triumph Arc/OECD/Porte Maillot;entire_home;Paris;Ternes;48.882076;2.288313;6;1;1;1;False;False;True;True;False;1;0.6
243;4798006;Vue Panoramique Paris, Tour Eiffel;entire_home;Paris;Commerce - Dupleix;48.8478928233;2.2850904276;4;2;2;2;False;False;True;True;False;1;1
244;4882717;STUDIO 4 GARE DE NORD & MONTMATRE !;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8778162842;2.3531864115;2;1;0;1;False;False;True;True;False;0.98;0.95
245;4983973;Studio 4 personnes avec vue sur jardin & parking !;entire_home;Paris;Buttes-Chaumont - Belleville;48.873375733;2.3996531792;4;2;0;1;False;False;True;False;False;1;0.78
246;5010129;Nid commode dans Paris romantique;entire_home;Paris;;48.8825877684;2.34108187;2;1;1;1;False;False;True;True;False;0.84;0.55
247;5108396;Spacieux Apt près Canal St. Martin;entire_home;Paris;République;48.8706617363;2.360292417;4;2;2;2;False;False;True;True;False;0.95;0.85
248;5234917;Relaxing nest & vibrant area!;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8824066093;2.3491515188;2;1;1;1;False;False;True;True;False;0.92;0.66
249;5238522;"Nid ""cosy"" sous les toits de Paris / Montorgueil";entire_home;Paris;2e arrondissement;48.8676890378;2.3512805425;4;1;1;1;False;False;True;True;False;1;0.85
250;5282786;ODEON AVEC VUE SUR LA TOUR EIFFEL;entire_home;Paris;Saint Germain des Prés - Odéon;48.851723;2.34124;6;4;3;1;False;False;True;True;False;0.95;1
251;5452049;SUPERBE ET GRAND 2P ST-GERMAIN-DES-PRES;entire_home;Paris;Saint Germain des Prés - Odéon;48.8524325452;2.3413483343;2;1;1;1;False;False;True;True;False;0.97;0.9
252;5467108;Your Parisian Home 1 Bedroom - Sleeps 5 With A/C!;entire_home;Paris;Tour Eiffel - Champ de Mars;48.85375965;2.2997003702;5;2;1;1;False;False;True;True;False;1;1
253;5497931;Residence Champs Elysée 2;entire_home;Paris;Champs-Elysées;48.8708524372;2.2934182348;6;4;2;2;False;False;True;True;False;1;1
254;5541201;Tour Eiffel. 60m2 avec une vue imprenable;entire_home;Paris;;48.8582393258;2.2855819519;2;1;1;1;False;False;True;True;False;0.9;1
255;5583693;Studio 1-4 personnes, cœur de Paris;entire_home;Paris;2e arrondissement;48.8684213721;2.3519830782;4;2;0;1;False;False;True;False;False;0.9;0.8
256;5705203;A cosy and private bedroom;private_room;Paris;Père Lachaise - Ménilmontant;48.8674995855;2.3998997727;2;1;1;1;False;False;True;True;False;0.95;0.67
257;5711804;2 BR in old Paris;entire_home;Paris;Opéra - Grands Boulevards;48.8723045605;2.3521983382;5;2;2;1;False;False;True;True;False;0.92;0.85
258;5741322;Appartement Bastille Marais;entire_home;Paris;Bastille;48.8558194322;2.3705091901;4;2;2;1;False;False;True;True;False;1;1
259;5857485;Trendy Marais with terrace;entire_home;Paris;République;48.8681686747;2.3692777553;6;4;3;3.5;False;False;True;False;False;0.88;0.63
260;5985960;18th century luxury in the trendy Haut Marais;entire_home;Paris;3e arrondissement;48.8634599764;2.3644917604;4;3;2;1.5;False;False;True;True;False;0.9;0.75
261;5998911;Chic, calme & volupté près du Bon Marché;entire_home;Paris;Saint Germain des Prés - Odéon;48.8473210144;2.3243446029;6;5;3;1.5;False;False;True;True;False;0.85;0.45
262;6010678;Vue sur toits - St Germain des Près;entire_home;Paris;Saint Germain des Prés - Odéon;48.8524276964;2.3393349812;4;1;1;1;False;False;True;False;False;0.75;1
263;6069917;Grand logement lumineux avec balcon fleuri;entire_home;Paris;Père Lachaise - Ménilmontant;48.8600389045;2.3998607511;2;1;1;1;False;False;True;True;False;0.9;1
264;6097562;Superbe 3 pièces - Arc Triomphe (2);entire_home;Paris;Champs-Elysées;48.8747481303;2.2948127202;6;3;2;1.5;False;False;True;False;False;1;1
265;6150694;Charming Parisian Flat Montmartre;entire_home;Paris;Pigalle - Saint-Georges;48.8817817382;2.3452911443;4;2;1;1;False;False;True;True;False;0.85;0.75
266;6210284;LE MARAIS BEAUTIFUL PLACE TO STAY;entire_home;Paris;Le Marais;48.8586069243;2.3649418994;2;1;0;1;False;False;True;True;False;1;1
267;6238043;Idéal pour visiter Paris -5 pers;entire_home;Paris;Bastille;48.8541606206;2.3700899522;5;3;1;1;False;False;True;False;False;0.86;0.33
268;6278981;Paris 8/Department stores/180 sqm2 /5 bedrooms;entire_home;Paris;Saint-Lazare;48.8785431061;2.3259716041;9;5;5;3;False;False;True;True;False;1;1
269;6292406;luxe apart trocadero/champs elysées;entire_home;Paris;Champs-Elysées;48.8708697351;2.2932468376;5;6;1;1;False;False;True;True;False;0.9;0.8
270;6332449;Studio dans un ancien atelier de costumes à SoPi;entire_home;Paris;Opéra - Grands Boulevards;48.872093;2.342469;2;1;0;1;False;False;False;True;False;1;1
271;6351188;Family apt in center Marais Quin;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8636767817;2.3513586911;5;5;3;2;False;False;True;True;False;0.84;1
272;6456386;Chambre Paris Centre - République;private_room;Paris;République;48.870780974;2.3685691836;2;1;1;1;False;False;True;True;False;1;1
273;6472251;Pauline, 1Ch/1Sdb, 3 personnes;entire_home;Paris;4e arrondissement;48.8546823144;2.3681891308;3;1;1;1;False;False;True;True;False;0.858108;1
274;6495864;ID 24 Marais 1 bedroom 4 pax;entire_home;Paris;Le Marais;48.8569264146;2.3602123221;4;1;1;1;False;False;True;True;False;0.8;0.39
275;6519685;Galerie Lafayette romantic flat;entire_home;Paris;Pigalle - Saint-Georges;48.8762049324;2.3398978268;3;2;1;1;False;False;True;False;False;1;1
276;6521400;Grand Rex Lovely Flat;private_room;Paris;2e arrondissement;48.8686579543;2.3527977597;3;2;0;1;False;False;True;False;False;0.99;0.98
277;6533946;Grand duplex 65m2 pour 4;entire_home;Paris;République;48.8678075009;2.3725382699;4;2;2;1;False;False;True;True;False;1;1
278;6541176;Elegant appartment view on Eiffel Tower;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8563277791;2.2947277765;4;1;1;1;False;False;True;True;False;0.86;0.8
279;6622554;130m² Hausman flat, 5mn eiffe tower;entire_home;Paris;Invalides - Ecole Militaire;48.8462954085;2.3110411772;6;3;3;2.5;False;False;True;True;False;1;0.88
280;6642130;Studio proche Bastille/Gare de Lyon;entire_home;Paris;Bastille;48.8518412395;2.3806326817;2;1;0;1;False;False;True;True;False;0.95;0.8
281;6666647;Great view 75sqm  2bdr Eiffel Tower;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8508996456;2.2963889168;5;4;2;1;False;False;True;False;False;0.8;0.8
282;6667589;Appartement comme une maison;entire_home;Paris;;48.8667745732;2.3725701215;6;4;4;1;False;False;True;False;False;0.8;0.65
283;6739175;TWO BDR LOFT  IN THE MARAIS;entire_home;Paris;Le Marais;48.8609107197;2.3657925238;4;3;2;2;False;False;True;True;False;1;1
284;6803808;Bienvenue Welcome ようこそ;entire_home;Paris;;48.8742013969;2.3592648202;2;1;0;1;False;False;True;False;False;1;1
285;6817168;Studio 17m2 métro alexandre DUMAS;entire_home;Paris;Nation;48.8560482224;2.3976096276;2;1;0;1;False;False;True;False;False;1;0.67
286;6827808;Appartement grand et lumineux à Montmartre;entire_home;Paris;Montmartre;48.8822724051;2.3418202685;7;4;3;1;False;False;True;True;False;0.92;1
287;6839715;Au pied de la Tour Eiffel...The Bedroom !;private_room;Paris;Tour Eiffel - Champ de Mars;48.8553745128;2.2934277515;2;1;1;1;False;False;True;False;False;0.8;1
288;6874412;Appartement lumineux Champs Elysées;entire_home;Paris;Champs-Elysées;48.8724629159;2.30189024;4;2;1;1;False;False;True;True;False;0.9;0.8
289;6929719;Amazing studio in Saint Germain;entire_home;Paris;Saint Germain des Prés - Odéon;48.8527784713;2.3422251512;2;1;0;1;False;False;True;False;False;0.92;0.87
290;6978963;Studette indépendante Charles de Gaulle Etoile;private_room;Paris;Monceau;48.8798013176;2.3080697556;1;1;1;1;False;False;True;False;False;1;0.9
291;7039564;Magnifique 3 pieces Boetie;entire_home;Paris;Saint-Lazare;48.8730401958;2.3175337573;6;3;2;1;False;False;True;True;False;0.92;0.85
292;7208784;Chambre Paris Gare du Nord;private_room;Paris;;48.8823483845;2.3600224466;1;1;1;1;False;False;True;True;False;1;1
293;7187730;Appartement cosy avec jardinet près Tour Eiffel;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8514521609;2.2964958816;2;1;1;1;False;False;True;True;False;0.9;0.65
294;7313826;Beautiful studio in CENTER;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8602473343;2.3442905287;2;1;0;1;False;False;True;True;False;0.9;1
295;7341208;Appartement franco-japonais à Paris;entire_home;Paris;10e arrondissement;48.8752553645;2.3725386004;3;2;1;1;False;False;True;False;False;0.83;0.66
296;7354358;Loft - 285m2 - Art / Design;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8748210176;2.3538013096;5;2;2;2;False;False;True;False;False;0.95;0.85
297;7424001;Privet room in paris;private_room;Paris;Saint Germain des Prés - Odéon;48.8579834795;2.3327048281;2;1;1;1;False;False;True;False;False;0.88;0.8
298;7432368;*AMAZING 1000sqf NEAR EIFFEL TOWER*;entire_home;Paris;Commerce - Dupleix;48.845768438;2.2953649713;6;3;2;2;False;False;True;True;False;1;1
299;7489835;Lovely & panoramic flat - Invalides;entire_home;Paris;Invalides - Ecole Militaire;48.8606948271;2.3157628764;3;2;1;1.5;False;False;True;True;False;0.83;0.79
300;7571648;St Germain Cosy Suite;entire_home;Paris;Saint Germain des Prés - Odéon;48.849125;2.328996;4;2;1;1;False;False;True;True;False;0.9;1
301;7742395;House on 11th district Voltaire;entire_home;Paris;Bastille;48.8564841775;2.3820075845;4;2;2;2;False;False;True;True;False;0.87;1
302;7785405;Charming apartment in Paris;entire_home;Paris;Saint Germain des Prés - Odéon;48.8520475693;2.3320750516;4;2;2;2;False;False;True;True;False;1;1
303;7877690;Appartement spacieux Paris Nation;entire_home;Paris;Nation;48.8554204171;2.3966382546;5;3;2;1;False;False;True;True;False;0.93;0.85
304;7892333;Appartement sous les toits;entire_home;Paris;Opéra - Grands Boulevards;48.8729228607;2.344117543;3;2;0;1;False;False;True;True;False;0.77;0.55
305;7935169;Vue imprenable sur Paris dans le Marais!;entire_home;Paris;Le Marais;48.8592975422;2.3543503438;6;4;2;1;False;False;True;False;False;0.92;0.65
306;7976700;Calm, Sunny 1 bedroom city center;entire_home;Paris;;48.8657500501;2.3483716887;2;1;1;1;False;False;True;True;False;0.9;0.8
307;8056810;Beautiful Appartement Center Paris;entire_home;Paris;2e arrondissement;48.8675032385;2.3531631048;3;1;1;1;False;False;True;False;False;0.92;1
308;8101025;Marais/Place des Vosges;entire_home;Paris;Le Marais;48.8569097209;2.3649127849;4;2;1;1.5;False;False;True;True;False;0.81;0.66
309;8243908;studio à partager (Champs Elysées);shared_room;Paris;Champs-Elysées;48.8774123394;2.293671502;1;1;1;1;False;False;True;False;False;1;1
310;8266475;Chambre calme, SDB et WC  séparés;private_room;Paris;Gare de Lyon;48.8455620625;2.3853377811;3;2;1;1;False;False;True;True;False;1;1
311;8278130;Near Marais - 2 bedrooms - 88 sqm;entire_home;Paris;11e arrondissement;48.8627104232;2.3777460549;4;2;2;1;False;False;True;True;False;1;1
312;8448023;Appartement CHAMPS ELYSEE 5 pers.;entire_home;Paris;Champs-Elysées;48.87051413;2.2903386336;5;3;1;2;False;False;True;True;False;0.98;0.8
313;8480521;Studio, canal St-Martin, Paris;entire_home;Paris;République;48.8708414624;2.3632956283;2;1;1;1;False;False;True;True;False;0.95;0.7
314;8525469;MARAIS Luxury 3 Bed , 2 bath Huge Garden View!;entire_home;Paris;Le Marais;48.8589107055;2.3584315743;8;3;3;2.5;False;False;True;True;False;0.9;0.68
315;8639623;Mon loft au coeur de Paris;entire_home;Paris;Louvre - Tuileries;48.8632640281;2.3341048421;5;3;2;1.5;False;False;True;True;False;0.95;0.55
316;8647159;belle maison de ville 85m2 Bastille;entire_home;Paris;Bastille;48.8553583909;2.3745628964;6;4;2;1;False;False;True;True;False;1;1
317;8711738;Grand loft à République;entire_home;Paris;République;48.8670264827;2.3722859223;6;3;3;1;False;False;True;True;False;0.85;0.7
318;8734243;Verdi - Central family abode;entire_home;Paris;Bastille;48.84769113;2.3751903616;4;3;2;1.5;False;False;True;False;False;0.9;0.6
319;8974367;Superbe 3 pièces/ Paris 11 /Adapté aux familles;entire_home;Paris;République;48.8700802618;2.3731754562;6;3;2;1;False;False;True;True;False;1;1
320;8981026;Louvre Opera Classic;entire_home;Paris;2e arrondissement;48.86993;2.341072;4;2;1;1;False;False;True;True;False;1;1
321;9072020;Vue sur Tour Eiffel Sacré-coeur #1;entire_home;Paris;République;48.8653339022;2.3719359406;1;1;0;1;False;False;True;False;False;1;1
322;9083149;Cinema Theme Modern 3BR *Saint-Germain *7 Guests;entire_home;Paris;Saint Germain des Prés - Odéon;48.85199531;2.3383005415;7;3;3;1;False;False;True;True;False;0.92;0.85
323;9131204;5*Eiffel Tower Penthouse w Terrace;entire_home;Paris;Passy;48.8517150904;2.2788515687;4;2;2;2.5;False;False;True;True;False;1;0.8
324;9144409;Charmant studio au coeur de Paris;entire_home;Paris;Saint Germain des Prés - Odéon;48.8505441658;2.3308590922;2;1;0;1;False;False;True;True;False;0.92;0.8
325;9200401;Bright & Cosy room Bastille area;private_room;Paris;Bastille;48.8557434394;2.3752856598;2;1;1;1;False;False;True;True;False;0.88;0.6
326;9228374;Chambre16;private_room;Paris;Passy;48.8614375133;2.277083644;1;1;1;0.5;False;False;True;False;False;0.88;0.69
327;9238481;ELYSEE LOFT;entire_home;Paris;Champs-Elysées;48.8705649993;2.305469869;4;2;1;1;False;False;True;False;False;0.6;0.39
328;9367678;Big house with garden, very central;entire_home;Paris;Saint-Lazare;48.8810206716;2.319642644;13;8;6;2;False;False;True;False;False;0.8;0.8
329;9934524;2 bedroom /copernic2;entire_home;Paris;Passy;48.8694270603;2.2860195229;6;3;2;1;False;False;True;False;False;0.9;0.8
330;9500785;Show Room, 2Ch/2Sdb, 6 personnes;entire_home;Paris;Le Marais;48.8592989468;2.3540981339;6;3;2;2;False;False;True;True;False;0.87;1
331;9558677;a DIAMOND Saint Germain des Prés;entire_home;Paris;Saint Germain des Prés - Odéon;48.855140257;2.3372082157;2;1;1;1.5;False;False;True;True;False;1;1
332;9605195;Au cœur de paris;entire_home;Paris;République;48.8685708312;2.367115701;4;2;1;1;False;False;True;True;False;0.95;1
333;9645696;Face à l'Art, 2Ch/2Sdb, 6 personnes;entire_home;Paris;Le Marais;48.8604641844;2.3558357707;6;3;2;2;False;False;True;True;False;0.86;0.44
334;9675109;Clair de Lune, 2Ch/1Sdb, 6 pers.;entire_home;Paris;Le Marais;48.8585799751;2.3589163553;6;3;2;1.5;False;False;True;True;False;0.87;0.44
335;9723864;Cozy Studio near Champs Elysées - central location;entire_home;Paris;Champs-Elysées;48.8713072049;2.3112962659;2;1;0;1;False;False;True;False;False;1;1
336;9933650;Le Marais - Centre Georges Pompidou;entire_home;Paris;Le Marais;48.8631968005;2.3549482666;3;2;1;1;False;False;True;True;False;1;1
337;9867585;Chic Parisian Saint Germain 85 Sq.;entire_home;Paris;Saint Germain des Prés - Odéon;48.8519761308;2.3403019048;2;1;1;1.5;False;False;True;True;False;0.9;1
338;9879160;Très bel appart lumineux familial 2 ch 100m2;entire_home;Paris;11e arrondissement;48.8648878884;2.3792431904;3;2;2;1;False;False;True;False;False;1;1
